SKU,Product Name,Branch,Qty,Value
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,MGB,2,1100
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,MGB,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,EMQ,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,MGB,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,EMQ,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,1,550
EDW_CF5460,SET edel+white Care Forte & CS5460,TCC,2,1100
EDW_CFUF,SET edel+white Care Forte & UltraSoft Flosserbrush,SAM,1,550
EDW_CFUF,SET edel+white Care Forte & UltraSoft Flosserbrush,TCC,1,550
EDW_CFUF,SET edel+white Care Forte & UltraSoft Flosserbrush,MGB,1,550
EDW_CFUF,SET edel+white Care Forte & UltraSoft Flosserbrush,ESV,2,1100
EDW_CFUF,SET edel+white Care Forte & UltraSoft Flosserbrush,TCC,1,550
EDW_CFUF,SET edel+white Care Forte & UltraSoft Flosserbrush,ESV,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,EMQ,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,TCC,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,TCC,2,1100
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,TCC,2,1100
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,RM9,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,TCC,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,TCC,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,MGB,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,MGB,1,550
EDW_WH5460,SET edel+white Anti-Plaque + Whitening & CS5460,MGB,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,ESV,3,1650
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,TCC,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,SAM,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,SAM,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,MGB,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,ESV,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,ESV,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,ESV,1,550
EDW_WHUF,SET edel+white Anti-Plaque + Whitening & UltraSoft Flosserbrush,ESV,2,1100
EW-BPM50,edel+white Pick Stick M (50 pcs),MGB,1,199
EW-BPM50,edel+white Pick Stick M (50 pcs),EMB,1,199
EW-BPM50,edel+white Pick Stick M (50 pcs),EMB,2,398
EW-BPM50,edel+white Pick Stick M (50 pcs),ESV,1,189.05
EW-BPS50,edel+white Pick Stick S (50 pcs),MGB,1,199
EW-BPS50,edel+white Pick Stick S (50 pcs),MGB,1,199
EW-BPS50,edel+white Pick Stick S (50 pcs),MGB,1,199
EW-BPS50,edel+white Pick Stick S (50 pcs),MGB,1,199
EW-BPS50,edel+white Pick Stick S (50 pcs),MGB,1,199
EW-BPS50,edel+white Pick Stick S (50 pcs),MGB,4,796
EW-BPS50,edel+white Pick Stick S (50 pcs),EMB,1,199
EW-BPS50,edel+white Pick Stick S (50 pcs),MGB,1,189.05
EW-BPS50,edel+white Pick Stick S (50 pcs),EMB,1,199
EW-BPS50,edel+white Pick Stick S (50 pcs),RM9,1,189.05
EW-BPS50,edel+white Pick Stick S (50 pcs),SAM,1,199
EW-CC,edel+white CleanCurl 3D,LINE,2,550
EW-CC,edel+white CleanCurl 3D,EW Official,1,275
EW-CC,edel+white CleanCurl 3D,SAM,2,522.5
EW-CC,edel+white CleanCurl 3D,SAM,1,261.25
EW-CC,edel+white CleanCurl 3D,ESV,1,275
EW-CC,edel+white CleanCurl 3D,EW Official,4,1100
EW-CC,edel+white CleanCurl 3D,MGB,1,275
EW-CC,edel+white CleanCurl 3D,MGB,1,275
EW-CC,edel+white CleanCurl 3D,TCC,2,550
EW-CC,edel+white CleanCurl 3D,EW Official,1,275
EW-CC,edel+white CleanCurl 3D,SAM,1,275
EW-CC,edel+white CleanCurl 3D,ESV,2,522.5
EW-CC,edel+white CleanCurl 3D,EMB,2,550
EW-CC,edel+white CleanCurl 3D,MGB,1,261.25
EW-CC,edel+white CleanCurl 3D,RM9,3,756.25
EW-CC,edel+white CleanCurl 3D,RM9,1,261.25
EW-CC,edel+white CleanCurl 3D,MGB,1,247.5
EW-CC,edel+white CleanCurl 3D,EW Official,1,275
EW-CC,edel+white CleanCurl 3D,MGB,1,275
EW-CC,edel+white CleanCurl 3D,ESV,2,550
EW-CC,edel+white CleanCurl 3D,SAM,2,550
EW-CC,edel+white CleanCurl 3D,ESV,1,261.25
EW-CC,edel+white CleanCurl 3D,MGB,2,550
EW-CC,edel+white CleanCurl 3D,ESV,1,275
EW-CC,edel+white CleanCurl 3D,ESV,2,550
EW-CC,edel+white CleanCurl 3D,MGB,1,275
EW-CC,edel+white CleanCurl 3D,TCC,1,275
EW-CC,edel+white CleanCurl 3D,ESV,1,275
EW-CC,edel+white CleanCurl 3D,EW Official,1,275
EW-CC,edel+white CleanCurl 3D,SAM,1,275
EW-CC,edel+white CleanCurl 3D,SAM,1,261.25
EW-CC,edel+white CleanCurl 3D,TCC,1,275
EW-PL5,edel+white Easy Tape (Mint) 5 m.,ESV,2,40
EW-PL5,edel+white Easy Tape (Mint) 5 m.,EMQ,1,40
EW-PL5,edel+white Easy Tape (Mint) 5 m.,EMB,1,40
EW-PL5,edel+white Easy Tape (Mint) 5 m.,RM9,1,36
EW-PL5,edel+white Easy Tape (Mint) 5 m.,TCC,1,40
EW-PL5,edel+white Easy Tape (Mint) 5 m.,EMQ,1,38.13
EW-PL5,edel+white Easy Tape (Mint) 5 m.,ESV,1,0
EW-PL5,edel+white Easy Tape (Mint) 5 m.,EMB,7,0
EW-PL5,edel+white Easy Tape (Mint) 5 m.,EMQ,1,38
EW-PL5,edel+white Easy Tape (Mint) 5 m.,RM9,1,38
EW-SG8PLUS,edel+white Sonic Generation 8+,MGB,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,EMB,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,EMB,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,ESV,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,EMQ,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,Shopee,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,ฝ่ายขาย,9,53550
EW-SG8PLUS,edel+white Sonic Generation 8+,EMB,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,EMB,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,MGB,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,MGB,1,5950
EW-SG8PLUS,edel+white Sonic Generation 8+,EMB,1,5950
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,2,398
EW-WF40,edel+white Woven Floss | Cinnamon Mint,LINE,3,597
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,Lazada,5,995
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,189.05
EW-WF40,edel+white Woven Floss | Cinnamon Mint,RM9,1,179.1
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,Lazada,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,RM9,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,TCC,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,1,189.05
EW-WF40,edel+white Woven Floss | Cinnamon Mint,Lazada,2,398
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,179.1
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,1,179.1
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,2,398
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,SAM,1,189.05
EW-WF40,edel+white Woven Floss | Cinnamon Mint,ESV,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,SAM,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,TCC,1,189.05
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,SAM,2,398
EW-WF40,edel+white Woven Floss | Cinnamon Mint,ESV,2,398
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,ESV,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,RM9,2,378.1
EW-WF40,edel+white Woven Floss | Cinnamon Mint,TCC,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMB,2,358.2
EW-WF40,edel+white Woven Floss | Cinnamon Mint,ESV,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,Shopee,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,TCC,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,1,189.05
EW-WF40,edel+white Woven Floss | Cinnamon Mint,SAM,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,Shopee,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,Lazada,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,Shopee,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,2,398
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,189.05
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMB,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,4,766.15
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EW Official,3,597
EW-WF40,edel+white Woven Floss | Cinnamon Mint,LINE,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,MGB,1,189.05
EW-WF40,edel+white Woven Floss | Cinnamon Mint,RM9,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,EMQ,1,199
EW-WF40,edel+white Woven Floss | Cinnamon Mint,LINE MyShop,2,398
EW-WJR2,edel+white FlosserPik Replacement,EMB,1,531
PEW-US-Duo,edel+white UltraSoft Flosserbrush Duo,LINE,1,0
PEW-US-Duo,edel+white UltraSoft Flosserbrush Duo,LINE,1,0
PEW-US-Duo,edel+white UltraSoft Flosserbrush Duo,LINE,1,0
PEW-US-Duo,edel+white UltraSoft Flosserbrush Duo,LINE,1,0
PEW-WJ180,edel+white FlosserPik,EMQ,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,1,3850
PEW-WJ180,edel+white FlosserPik,RM9,2,7700
PEW-WJ180,edel+white FlosserPik,MGB,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,3,11550
PEW-WJ180,edel+white FlosserPik,EMQ,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,1,3850
PEW-WJ180,edel+white FlosserPik,EMQ,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,1,3850
PEW-WJ180,edel+white FlosserPik,Shopee,1,3850
PEW-WJ180,edel+white FlosserPik,EMB,2,7700
PEW-WJ180,edel+white FlosserPik,EW Official,1,3850
PEW-WJ180,edel+white FlosserPik,RM9,1,3850
PEW-WJ180,edel+white FlosserPik,EMQ,1,3850
PEW-WJ180,edel+white FlosserPik,ESV,1,3850
PEW-WJ180,edel+white FlosserPik,ESV,1,3850
PEW-WJ180,edel+white FlosserPik,LINE,1,3850
PEW-WJ180,edel+white FlosserPik,SAM,1,3850
P_EW-FT70,edel+white Easy Tape (Mint),EMQ,1,199
P_EW-FT70,edel+white Easy Tape (Mint),ESV,1,179.1
P_EW-FT70,edel+white Easy Tape (Mint),LINE,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EW Official,3,597
P_EW-FT70,edel+white Easy Tape (Mint),MGB,1,189.05
P_EW-FT70,edel+white Easy Tape (Mint),SAM,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EMB,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EW Official,1,199
P_EW-FT70,edel+white Easy Tape (Mint),MGB,1,189.05
P_EW-FT70,edel+white Easy Tape (Mint),SAM,1,199
P_EW-FT70,edel+white Easy Tape (Mint),Shopee,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EMQ,1,179.1
P_EW-FT70,edel+white Easy Tape (Mint),LINE,1,199
P_EW-FT70,edel+white Easy Tape (Mint),LINE MyShop,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EMQ,1,189.05
P_EW-FT70,edel+white Easy Tape (Mint),TCC,1,189.05
P_EW-FT70,edel+white Easy Tape (Mint),MGB,2,378.1
P_EW-FT70,edel+white Easy Tape (Mint),ESV,1,199
P_EW-FT70,edel+white Easy Tape (Mint),RM9,1,189.05
P_EW-FT70,edel+white Easy Tape (Mint),TCC,2,398
P_EW-FT70,edel+white Easy Tape (Mint),RM9,1,199
P_EW-FT70,edel+white Easy Tape (Mint),Shopee,1,199
P_EW-FT70,edel+white Easy Tape (Mint),TCC,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EMQ,1,199
P_EW-FT70,edel+white Easy Tape (Mint),Lazada,1,199
P_EW-FT70,edel+white Easy Tape (Mint),MGB,1,199
P_EW-FT70,edel+white Easy Tape (Mint),Lazada,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EMB,1,199
P_EW-FT70,edel+white Easy Tape (Mint),Lazada,1,199
P_EW-FT70,edel+white Easy Tape (Mint),SAM,2,398
P_EW-FT70,edel+white Easy Tape (Mint),Shopee,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EMQ,2,398
P_EW-FT70,edel+white Easy Tape (Mint),EW Official,1,199
P_EW-FT70,edel+white Easy Tape (Mint),Lazada,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EMQ,1,199
P_EW-FT70,edel+white Easy Tape (Mint),EW Official,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),MGB,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EW Official,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EW Official,2,398
P_EW-FTGR,edel+white Easy Tape (Caipirinha),LINE,2,368
P_EW-FTGR,edel+white Easy Tape (Caipirinha),MGB,1,189.05
P_EW-FTGR,edel+white Easy Tape (Caipirinha),RM9,1,179.1
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EMB,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),SAM,2,398
P_EW-FTGR,edel+white Easy Tape (Caipirinha),Lazada,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),SAM,1,189.05
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EMQ,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EMQ,1,189.05
P_EW-FTGR,edel+white Easy Tape (Caipirinha),MGB,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),TCC,1,189.05
P_EW-FTGR,edel+white Easy Tape (Caipirinha),SAM,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),MGB,1,189.05
P_EW-FTGR,edel+white Easy Tape (Caipirinha),SAM,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EW Official,6,1194
P_EW-FTGR,edel+white Easy Tape (Caipirinha),TCC,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EMB,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),Shopee,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),MGB,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EMB,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EW Official,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EMB,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),EW Official,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),Lazada,1,199
P_EW-FTGR,edel+white Easy Tape (Caipirinha),LINE,1,0
P_EW-FTGR,edel+white Easy Tape (Caipirinha),Shopee,1,199
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,EMQ,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,EW Official,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE,4,1560
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,ESV,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,Shopee,1,378
P_EW-GUM75,edel+white Care Forte 75 ml.,EW Official,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,EW Official,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,MGB,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,3,1131
P_EW-GUM75,edel+white Care Forte 75 ml.,ESV,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE MyShop,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,Shopee,1,374
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,5,1950
P_EW-GUM75,edel+white Care Forte 75 ml.,RM9,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,EMQ,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE MyShop,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,MGB,3,1131
P_EW-GUM75,edel+white Care Forte 75 ml.,TCC,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EMQ,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,RM9,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,TCC,3,1170
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,Lazada,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,3,1150.5
P_EW-GUM75,edel+white Care Forte 75 ml.,ESV,2,741
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,EMQ,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,MGB,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,Shopee,2,740
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,1,351
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE MyShop,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,MGB,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EMQ,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,SAM,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE,3,1170
P_EW-GUM75,edel+white Care Forte 75 ml.,LINE MyShop,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,EW Official,2,780
P_EW-GUM75,edel+white Care Forte 75 ml.,ESV,1,370.5
P_EW-GUM75,edel+white Care Forte 75 ml.,EMB,1,390
P_EW-GUM75,edel+white Care Forte 75 ml.,EW Official,1,390
